631246299,IronCityPete,1
452726238,ManagerJustin,1
45354504,Jenn__Robinson,1
1909591567,walterbrian40,1
265686601,ricaplease,1
259526218,sarahghouy,1
409341525,ALETALIVSEY,1
243928683,slstombock,1
169741951,isighed,1
45092482,kasyaalia,1
2312900253,MoweryScot,1
1244794531,sunshinesglow,1
1011199262,lordmackie1,1
454168257,Dmarney4,1
2157711044,jamar_woodson,1
16887085,KirstenHart,1
547360538,seecatgo,1
778833709,ur_prescription,1
217321264,GHalloran03,1
96735057,DavyVance,1
297668451,CLane39,1
2162036594,SheilaMDetzler,1
53088166,KIRKLAURSEN,1
362024915,ColeenWheeler1,1
331878402,Kwaatelai,1
390464175,RCKalson23,1
66064472,CreepInChains,1
1209405566,brussellSPR0UTS,1
81137805,mstonenh,1
1107038352,sarafreeman__,1
491524258,barrongreenwalt,1
278794405,Nic_Leslie,1
78123215,LostMountaineer,1
274862303,louminatti__,1
440275177,Jaybreonamarie,1
857346385,msnydley1,1
730730840,donelled14,1
43258208,docbuzz1,1
172495203,ikilled_tupac,1
14815589,CraigBar,1
245240228,CoolrThnMandela,1
72618453,jennyly37,1
357700072,Berg813,1
20845037,mressler,1
47452671,MeccaDaDon1,1
519705119,DAught_9,1
13111862,andrewferrier,1
350465462,Beth_Carr23,1
141431380,dray1217,1
17961576,lucasmother,1
2264404600,AirysGould,1
357962413,Amburr73,1
330437307,david_kjohnson,1
2162299582,James2310AG,1
471470801,jmini_19,1
299504352,Dominoo0,1
855380730,savannah_jdm,1
2332824322,annabutler37,1
813306632,xokatz,1
333845265,nickalegriaaaa,1
1304691512,JenCelender,1
419435355,ValleyHSNKASD,1
884347765,WolfVince,1
549327766,Ty_Millllz,1
1071911833,DomenickSemrau,1
557847480,rebexlynn,1
292688834,Real_Mr_D_Jeff,1
24384479,JaeGeee,1
396891105,HanBaum,1
46928877,sbrendlinger,1
89265169,xamandaholmesx,1
419042365,WMcCall_16,1
189928520,ayorhan,1
63313014,benedward57,1
1303516284,jferg412,1
45618338,rodgerobley,1
1478274600,zianna_cook,1
2266371320,albalee1994,1
464262421,SkylarStiles36,1
1864504622,ECPainter,1
273683801,SilverFlame71,1
91624849,Tooluther,1
28710303,HebrewMamita,1
398988729,_st3phhh,1
168302014,DCole_11,1
140121536,MyronGII,1
15598496,David_Nagy,1
548017695,TeacherTKE,1
1612060200,She_GETEMGONE,1
376444506,EmilyHollower,1
344069733,BeeeeZeee,1
1944983144,S_Congie,1
268047991,kylawentz,1
169612926,PhilFerrainolo,1
20846255,dbrocious,1
987633355,CBANews1,1
187700961,clairepeterson7,1
834017006,Ayee_Its_Mike,1
1297094389,AmazingAustinA,1
14292730,elosquirrel,1
701957083,jazmyne14_,1
236853075,atkearns,1
1575229286,neilatneil,1
164370286,AbbBizz,1
560469930,CCuniak,1
390469561,babsie_18,1
1122899905,TanviLall1,1
357308380,ChiMash_02,1
514524156,Tymaa2,1
265557997,KimBDalesandro,1
1159206908,nickpage1799,1
337909773,829Anita829,1
2413697099,c0baf4a5383a4d2,1
135141468,AndrewStartsNow,1
833624166,JoJoEmerick,1
454564039,BobbySokol,1
926292181,nickcirigliano,1
27531478,acutiee,1
280238327,Renatabella22,1
2273581375,PharmDecent,1
467409225,tcornetti,1
2205555023,ewwyeahh,1
156506478,aab142,1
573577589,SamanthaPositiv,1
548018566,BrielleLongo,1
54532490,SameerKathawate,1
248387992,farmtile38,1
2242124212,bethanynf2,1
1093360032,dgillner59,1
23992792,CAK99,1
354687460,Mirranda_RightS,1
337254923,_MochaVixen,1
336730658,DemiDanielle326,1
48475911,_niickmilla,1
2295339570,Pentup7Energy,1
14686777,shadi_5weetd,1
30939717,aCupofTea92,1
341056087,NickAnderson___,1
2334399075,jessgallick,1
68033149,MNniceLez,1
733485799,UpModernPGH,1
32119537,MyMusic91,1
308550412,PRbyStacy,1
41425707,marissadesantis,1
40377189,mtotheaha,1
229289790,ak_2_4,1
418126720,millertwinA94,1
253762470,TheGreatGabsby2,1
484055978,d_casale3,1
977148912,rczullo,1
22158338,jasonrhorne,1
52042758,WhatdaFbrown,1
455220275,michaelvickster,1
328970089,N_Word4Life,1
456531071,AzizAlRashed2,1
163557231,JRNYR,1
271719619,abbytesta,1
345513160,BobsSub1973,1
18226390,RonLedgardABJ,1
389553367,Buddyburgh,1
355605722,leddie27,1
83762399,hagemanj,1
1491344630,Son_E7,1
266345723,RobertButlien,1
627580181,Tonikarhunen,1
417209631,AzuliaZebleaux,1
38383501,kekirby,1
260016547,Swagman_Patrick,1
279321969,tiffvincent,1
2251169171,taylorshort30,1
1424498078,arielle0607,1
481566144,s_musilli4,1
2267291085,JazzNSpence,1
185867736,Lissie_Bee,1
2273320425,kmartin12345,1
42212858,LoveMyBrazil,1
890117628,M_Pork1220,1
1056054799,dillonhorgan7,1
794130,bartmroz,1
27270732,LaVern25,1
262413924,donsimms,1
40377977,aliecrivelli,1
353640072,lisalucky13,1
332537509,ianliberto,1
259923655,PerseRSandPhil,1
463609597,danield3000,1
41426686,julieannkramer,1
14950235,tougasempai,1
705306521,MoreauGail,1
218505118,brooksie211,1
873602983,bellevoci,1
43130834,LEHUTTY,1
454434796,geyerstephen,1
550641646,tarajaninexo,1
17696094,raemadeline,1
2382372930,RobynShereT,1
1725833322,davidback27,1
862462087,rinnelee,1
353089969,Jess_Manza,1
252715194,mandie_mckean,1
730996957,alternatekey,1
36133587,bearloga,1
787620086,rmubaseball,1
14295288,mr_ryanwalker,1
3547421,mistacabbage,1
1431970092,PLUMP4LYFE,1
400564556,UlaUberbusen,1
38019432,SenecaXGrace,1
44704175,JlilS,1
25960895,LataluvPens,1
197140946,angel_cedeno_v,1
1058287346,Cruziee86,1
301736425,joeybats14,1
176693738,cierrabee,1
2377916907,cheer_lexxi,1
138158597,Booya66,1
1110450698,tessaleblancc,1
752755213,zhu_xiaonan,1
626926094,b_burgh,1
1331307036,ragersean21,1
180232741,kglaze__,1
2197037615,BillingKim,1
12198482,simplyaz,1
2186814035,TsacfYeh,1
15606365,kuzin,1
205267555,StephMKuehner,1
148251241,CeCeJustINIt4Me,1
244720239,ImaginaryJordan,1
220078733,TaySip,1
350626447,mdascenzo23,1
199369361,wvault,1
237118128,natchambers22,1
424587382,xoBayleyIrishxo,1
1544168162,toddjay07,1
2185372392,VincentGutier12,1
122037001,Ayo_ImDominican,1
341320471,EwwItsMilly,1
35128795,BigNiggaCliff,1
14135443,kiddogo,1
1493181356,Sharonmckin,1
308421553,VinnyD16,1
400040970,coffinplanter12,1
1095246864,dani_ratner,1
408167448,tljefers,1
124003390,BnW22,1
133309504,RaviTeja4All,1
790766702,MarissaKozak,1
363340914,bhalinka,1
486024322,jessicapecar,1
1163797650,TommySupremeLC,1
404497572,Juicy_Jayy_,1
176694438,ang32984,1
2358781116,PPUinternamedia,1
450503912,GrayHarrison1,1
329917681,youngpinball,1
48899320,_milalite,1
50210047,sherbster,1
347612423,Mw0lfe,1
1262757156,krisandblynn,1
241348828,Grillinguy,1
32646459,maura_jean,1
95823185,BadBitchGudPusC,1
42214741,TheCoachBuck,1
594290012,BLustig24,1
60564832,mikefowler01,1
1316234612,BIGSEESEAN,1
1240081794,deb_joslin,1
725362057,awhyeahhayflo,1
14558649,oliverbo,1
1646274014,Regan_Swan,1
328607209,AyoT4life,1
2270176761,hisprincessx__,1
1594601730,TibcoTest,1
1546921562,otinney11,1
300295805,WatkinsReggie,1
1265641124,stevekenzevich,1
1520707244,DTPJ87,1
627975885,Tori_Pelt,1
437397270,golfincop,1
36710230,jonharry,1
97527675,TinaaLyynn,1
259139469,WhoIsJohnGalt14,1
150742961,AwesomeCast,1
108704074,TheMattMac,1
1380853706,pelkeydontcare,1
2348034010,NickiTennant,1
515123180,WTR_HotRod,1
2429822963,ritchie_com,1
1003366392,z_kuhn36,1
30550016,mrsjjdavis,1
2440964121,ArmandoNovelli,1
133179440,tim_broadwater,1
851978310,jason38x,1
2205427808,samivattula,1
15476851,mdonley007,1
371075216,ShaeStobert,1
379857090,blackjak_,1
557232502,__Lennyy,1
2169514211,Loboydiii,1
14690535,sprngr_,1
2197825775,seehowden,1
769940520,katieamedure,1
40118523,KennyDucey,1
426387726,KaitStiles,1
325200148,SwanseaD1980,1
333588762,kaity7786,1
915679531,LindaAlbrecht10,1
814229810,Miss_Sica,1
379988330,xnicksotox,1
122562938,maudjr,1
174074249,AmazingYoga,1
1321478576,HaupKatie,1
409610685,Guzzlybear,1
1905535459,LawrenceLarbear,1
10889712,isaacompton,1
231977388,krystalcoleman_,1
437660173,sara_t_ali,1
225978921,AMHENYDUGARTE,1
38677071,AaronTLewis,1
1925458537,bullboles3,1
989866620,JustinBolt15,1
462564010,Auj_beStuntin,1
86125241,djvincechase,1
89795323,Chellemom3210,1
449194766,Jasonkirin,1
917515026,beccca_lou,1
18361129,welchybaby,1
373435203,_brownkat,1
1517300574,JShaw330,1
526754324,Brandoooooooo12,1
277097336,ShaunMyles,1
74516289,OMGLOLGUY,1
18492299,rydyguy,1
130296716,MavillaGorilla,1
497036179,abshuck,1
1723214756,MasonLincoln1,1
1363422127,Parrott32,1
360983553,grystar1,1
366226464,kacie_danielle,1
313011333,BraedenLuciano,1
26094730,bjsortadrums,1
360328373,Selina_Oravetz,1
1706568895,MayaAlessand3ra,1
30813424,_scenekiller,1
384969974,bratt430,1
48114955,chericostello,1
545795354,SaraWasADiver,1
231484756,alliepie95xx,1
299249005,Jordan_Mirto,1
251669934,malekfrancis11,1
1086479610,margerszten,1
1892953579,PA_Peterson,1
2229415409,JenReedy88,1
2331913761,ermiller11_5,1
367406630,balc_attack,1
21114410,PKsDancingGirl,1
265170478,zachmwahl13,1
2331258419,BasedAssCracker,1
1932668496,uhmcatsok,1
745418328,Goldsberry391,1
159560300,Tys2Flyy,1
371469971,Pamm_c,1
1180839613,caitlyn_l,1
1096560331,PrinceThaRapper,1
25964243,RICKdaDICK_CSB,1
2398367454,RaczNick,1
570568434,PMatthis,1
133574413,AlisonHufnagel,1
216936228,livindead1,1
279326502,emhartt,1
133967655,Krav9889,1
821440298,Tyler_C_Berg,1
1346776884,Pflugh65,1
286797682,alexbpeterson,1
95563675,SMcInroy_PGA,1
91238338,Flintstone6,1
331886545,LizzyTraficante,1
703737886,StuffJmoneySays,1
559951906,HassanAtHome,1
455356458,ChrisH523,1
25702444,ballen05,1
101068912,JAPullins,1
97530034,TJacksWV,1
46543067,kellllyy37,1
190460126,Chuber270,1
415903999,luramage,1
487600398,DomGoldbach,1
1921790234,Kathi213a,1
364654915,I_am_Tpigs,1
115093831,zoee_mcgee,1
459419981,missEbernath,1
51130711,sillylamb13,1
529543520,CompanyCDance,1
253768035,JesusEspinoza43,1
345780581,KizNasty2point1,1
64106854,emilysullivan13,1
426652024,themikeshepherd,1
128070032,lindseys28,1
1353200030,lilback3,1
2286749770,Ebag28,1
16789968,DjScottro,1
436220373,TheGirth813,1
101331419,IncubusDave,1
111423992,stevemrozowski,1
67777066,oooojoooo,1
2224173625,GabeFries,1
330707520,SierraNevada96,1
156774981,boondox211,1
16659024,fredws,1
469774939,DudekMichael,1
309080675,MrsJessFisher,1
8270442,jodee_ferrari,1
89535086,kasian94,1
17445497,ReedVerde,1
18363009,garyhail,1
14529306,lsb3user,1
15348402,willschiff,1
772027064,laurenbrewer214,1
420546680,CALL__MeMaybe,1
42742506,KennyGCampbell,1
384578325,Connor_Crane,1
2300588858,xKJ14,1
497562431,WertzAlex,1
96219970,FC_Tone_PSU,1
279196500,jeff_yost1,1
454439784,DebbieCarnello,1
553661327,ErikaNicoleSko,1
51655634,misskayla2440,1
1974875101,drjameslfernau,1
420754406,JoshBarzdo2,1
1233662966,emmTheshizz,1
454964224,sezer_v,1
2372547641,Johnstonsp11,1
189019253,AlyssaMorlacci,1
502150262,JoshuaOlinger,1
134493313,ohno_vak,1
75379865,ZAZusmc03,1
233714863,Brookegeorgee,1
790508725,JonathanGuaetta,1
481572028,Spro_Dips_2,1
1979331787,courtahhkneee,1
237417338,taylormurphy16,1
345126135,jordynallenx3,1
235145429,Taylor_Cooney,1
332805418,ChetCuff13,1
703345998,MirandaLynn4456,1
366228824,amanda_gravitt,1
332019049,tBonenn_Urbitch,1
444872052,fashionablymale,1
95303044,connors_2014,1
239875473,LauraPowellSays,1
16266648,arvinsingla,1
248995396,kchristiee,1
378811856,icanONLYb_andie,1
275002870,t_killa412,1
1201812992,JoJo_Dancer_808,1
390346251,HoodRich15221,1
180106825,Garrett2415,1
2298230349,djo33100,1
305935962,mallorymahen,1
43005535,mkNOTashleyy,1
46020219,staciekim,1
245118590,TCWaddell,1
113522316,Brcooper1971,1
17973071,williamspa,1
536622822,Mwalter53,1
2317629173,shannongirl9,1
1414280958,OfficialSpek,1
255342368,cathyjmichener,1
22951720,Lets_Go_Red,1
52573996,lady_valri,1
170932078,seany_allen,1
960903048,dak458807,1
351942539,KSig0410,1
21116838,emilylevenson,1
42481592,tmariej_,1
169631393,mcarroll25,1
239220682,ClPeluso,1
2318546907,Dejeroo,1
331942232,Emily_Scifo17,1
405289024,richmond44713,1
154286154,MatthewButter,1
21772364,PeterBreslow,1
90454097,megand1214,1
20854877,WillArmentrout,1
1479948385,NathanielBarlet,1
437663855,BOoMSimmons,1
878327940,Jodie_Lynn21,1
322320518,tjkenny15,1
40646793,BobbyNewberry,1
233322636,WainTawp,1
468072604,AustinHanby,1
2350790839,rozzienicole812,1
552351939,rayraydelaney,1
248920332,Ozwaldkobblepot,1
74332470,MattGrimsted,1
1541159244,jameshosfield,1
152713554,yogabba_GAB,1
269629804,apretko,1
395458947,conneautchuck,1
288766355,annajulise,1
376977816,LHitch09,1
275265947,JensVT321,1
1177303477,gabbytardivo,1
292567533,ljord387,1
446839297,renee_c_s24,1
248658466,ChadMcWreath,1
20068900,onesimu5,1
599669286,PittIVU,1
758659676,Ryan___Kuhn,1
1160526440,GrantAtSherpa,1
88750737,addysdada,1
1370897058,BrantSammy,1
33831589,JoshCarrasco87,1
116013750,malveneharris,1
635976378,dillon_mcc23,1
9845452,Shell529,1
134888149,emmymckenzie,1
402930397,rob_browell,1
360332057,MelanieWJAC,1
2200024197,GeorgePearsall,1
1382955841,LtDan1979,1
78134095,afacch3,1
762723156,MuskasJersey,1
27933546,bbhk,1
141048689,sydneyfreda,1
29506425,mbc2000,1
46676886,YO_JAKOBI,1
1965570997,mmauraa,1
159005629,urdoppleganger,1
118766542,rachellaiya,1
73808887,TiffanyRWhite,1
308165630,nicolecomple,1
1613249586,lw372d,1
853032001,TurboByers,1
1002716239,StiltsKimberly,1
555498603,Madison_Medalis,1
173816940,california0409,1
23215246,Seabiscuit675,1
46817134,Langer241,1
14433433,NickJacobs,1
262814894,TheChrisCav,1
193740000,niebauerb,1
431917813,jbouchon18,1
313933099,JTrishd,1
386284862,Jpaul54,1
61881698,bonesmurones,1
1643396503,GeGe3493,1
17972633,MPG1MPG,1
260324776,ElizabethDykta,1
15351238,nbarbuto,1
433864159,simplyalexissss,1
846216680,ccasey1702,1
295321065,tkelly026,1
453262826,nolamorris2,1
746602015,_shell_bee,1
93732384,yeALEXander,1
2169519668,EmoXsoldieR1492,1
1717583450,alylynnee,1
292044434,ScottyBickerton,1
201342617,CoachDrake1,1
160054963,mrsrandom91,1
243810029,adam_mccormick1,1
60470570,wptsradio,1
620248853,CestHannah,1
161496886,AWALLFF624,1
46153530,rflick66,1
253771617,J_queline23,1
594851133,NYSBrewersAssoc,1
125845370,clayfricktennis,1
1589788572,RusherKaitlyn,1
236994465,BobbiConey,1
266668699,ya__MaJeStY,1
133971879,brimcfadden,1
614875064,Miss_Simpson_15,1
40124396,escho14,1
216678387,maberlin01,1
1122779130,seanmpap,1
1703165960,lillygestler303,1
21119014,jessionfire,1
344080465,blindMarie,1
14434390,PaleZer0,1
260049593,day_ferreira90,1
389693541,JamieTaylorGore,1
2235187403,_summerschmidt,1
432816343,BryonDean1,1
415252697,bradfordster,1
45498602,Adlib76,1
941900016,AngelRollyson,1
1664893194,NatBot17,1
209207580,h_foster91,1
1347961190,madddmark,1
110641517,edmac969,1
500973972,LaurSchul,1
376455573,DevinAnderson7,1
18235811,bake2,1
2300199345,Mintyoyo77,1
90718677,theseeker10,1
31998430,studzy,1
119161349,bruso102,1
151667217,YepImLoveless,1
2329035296,AlexaLJennings,1
345727067,Garrettmx23,1
426918459,jennhajostek,1
18235981,DUchemist,1
246825552,M_jopink,1
185877099,NickKress,1
511328900,GRiddick1,1
143672010,BradDanielCohen,1
464143071,CoxAbbie,1
130040553,G_Beckman13,1
27935470,DocJk,1
2247508745,jane_zivkovich,1
39469837,TylerGronbach,1
418267918,bigriz187,1
15745810,BigUnion,1
20559321,sglevy,1
18236187,WitteTweets,1
616317741,amyktown14,1
259539812,YOungTroMpTIzZY,1
2235450230,Pinkyandthejade,1
269632420,thestrebby,1
63878642,mosquitobites,1
475153336,airronkennedy,1
472269787,KoltenKenly,1
295191523,heavenboundcom,1
80233452,donhursey,1
58082290,williamfaust,1
251675654,camerao,1
113525782,martysharer,1
27542631,DJ_DARO,1
175471758,____KENZ,1
33440919,JStew5187,1
1334330538,BballeEmily,1
24003819,anthonyjones,1
25445687,Slimathee,1
287851870,CMUNSBE,1
456934766,DOMinateTHERINK,1
1849574797,diadesjwls,1
300434836,ASAP_E412,1
113264028,BobbyWheeler11,1
276586743,sbannister14,1
76039694,RealJaeStar,1
187582012,a_buynone,1
788022852,buxton220,1
117327438,PG_JerryMicco,1
2268087888,pchodubski,1
581263638,Amyyyy29,1
283264648,SincerlyYurs03,1
297682600,NKGaab,1
424036024,steph_gaytan95,1
1617577663,JoshuaCaraballo,1
33441479,IAmRyanLouis,1
107628232,JuliaSalvadorr,1
324814580,Caity_Russ,1
241977084,BriBaaabyyy_,1
19270613,TuffAssPuta,1
347359013,katienorthup,1
853165862,caseyddavis,1
11683632,ZacCoffman,1
22431559,goochi449,1
95700817,DanielOwenB,1
466896786,r_rowe32,1
391006142,predd71,1
521407509,Joe_Struttmann,1
30820485,LaurenCCAshley,1
14305416,Lidtothejar,1
255740047,SpencerGCarlin,1
2168735980,eeeagirl16,1
56379632,joeyroos,1
47335665,PackWomensBball,1
90720503,joemanji14,1
329140482,pambolger,1
445794609,casey_macek,1
83642694,Dedexsays,1
2357610825,TittJesse,1
618678602,JennaGault,1
180242802,Dirty_B3,1
507579455,amandalbright,1
452479404,swoessner170,1
362301882,cwhiteboy13,1
15360433,SKINourishment,1
323423324,EPL11,1
167922243,TylerJRiley,1
1143097934,Sarah3stes,1
891177554,DaNatrulz,1
932203093,hodge_meister,1
2167294564,RICHnFamous4235,1
385501821,QuinnBergeon,1
28854922,NikkiO_0,1
29341465,brenttaddie,1
1949846197,thinksmartr,1
255740599,Ojwball,1
177752762,runnerforlife12,1
289344635,McVay_4,1
1638550260,RachaelMaselli,1
2272021268,thethriftjunkie,1
2328775474,rfitzroy912,1
768756656,kaceracee,1
390220733,ClaudiaGomez92,1
377375688,TABLEMagazine,1
230968280,jkopac7,1
329403372,AshleyCammer,1
385529682,saunders724,1
7097372,deadlybrad42,1
1137724447,TheissJim,1
30821422,Tallistar,1
30690428,glazy,1
59919488,AtTheBarr,1
23836523,RyanVanscoy,1
516050115,rick_ashley14,1
298863819,nicole_berezo,1
1610763468,douglasgwilym,1
86133983,kmcginnis69,1
792874238,SRampero,1
282782291,Cyndy0Lou,1
1898859818,americanpie1987,1
454577505,BurnMaster06,1
259018126,Acwlove15,1
352761754,danamarie_fonti,1
464276896,squatchslaya,1
409095591,scottzeszutek,1
210259376,rach_martell,1
1393577395,fvckangeIo,1
596790775,Allisonn_Xx,1
349195804,KNeurohr2,1
1700810270,itsamaddieworld,1
51793443,MoonCressler,1
2354335279,mango2014,1
1720752072,WellnessSara,1
27545149,HearAlma,1
16273012,mratti21,1
1250184836,kayatiffany,1
825380516,Seddy77,1
545541801,jenntrified,1
333991627,pittfish,1
284839634,kduberg,1
2281459411,chrisculley5196,1
550391602,RealJoeyTirpak,1
66998094,killahfam69,1
503730105,DaniGillespie81,1
57561020,xrcmanga,1
2283950050,bahaubach,1
728780784,stoner699,1
918966302,T_Ells411,1
349327435,KylieWetzel15,1
308826212,jujux21,1
111824999,varuni_gang,1
29380716,jeffhennion,1
105795710,Storktorq,1
501895300,ngargaro34,1
31740039,captubaplayer,1
106975374,alyssakaras,1
228741289,LordCarreon,1
845828292,ElliottEpping,1
1009275102,cRich555,1
2372384806,muaytai11,1
339103982,JeanineLeech,1
2151960815,JoaqunJv72,1
623005943,DampDeadMonkey,1
623923479,412_CatMane,1
368988466,KyleSziv,1
19550621,GiffordJeremy,1
2380288546,wlee54518,1
190337573,SlickAdams,1
75911733,ettore92,1
1595560506,ff5zombie94,1
256266812,DylanJDufour,1
2169114039,Dutchesslynn35,1
803361374,TweetHerRightt,1
333075040,RussellEinberg,1
600330889,zmorgo,1
33444507,TheDrowningMen,1
889344680,ogre302,1
174346958,jadammaguire,1
629953234,rach_amundson,1
1096438483,alleghenyinz,1
261903065,JessMariee014,1
23876337,Ry_Dawg10,1
23352057,HeyMsKizner69,1
1069962012,Joshua21Smitsky,1
700994358,lottbj24,1
378295114,jd_dorminy31,1
49435476,ChazzyF_Baby,1
15750040,jbhammer,1
719606714,MikeyDaino,1
732320706,DamionSchultz97,1
244863947,shieldsey97,1
714494928,fasteddie9318,1
1012290528,schneid0,1
11363152,chadisrad,1
429544423,Aj_90_,1
26629099,wolfey1125,1
536630257,Swopeness55,1
395465724,jdubsmorgan,1
358241278,RJ_The_Great_OX,1
281826304,Cait_Mullins,1
163992599,yax216,1
411849755,mikerussitano,1
375874397,ashkristoff,1
2290504776,lalasnaves,1
146560103,kyle__jennings,1
631526552,iamDiCenzo,1
338318491,PitPenguins101,1
290608298,_Rednick,1
2344113329,SSABoysTennis,1
2227328180,DiehlJordan,1
976377026,MoyeThoxD_,1
521819332,amanda_bradyy,1
146822345,strikedip,1
411194625,RBraceySherman,1
65688918,cmdwalk,1
171598736,SenBobCasey,1
2172933508,loullou50,1
322721165,deeebbb,1
2350536088,ZBDustin,1
72897955,irwinodonnell,1
60708269,shawna_sefton,1
602825630,JTBandzuh,1
419190231,CoolHipsterName,1
143152614,KVB921,1
332664411,jasonsquestion,1
42620453,caitlin_tice,1
1149785646,ptmc,1
394810928,NWintruba,1
311580218,JasonAGroup,1
158094919,jdmartin92,1
109991496,b_mahr10,1
550655565,AdreenaDorsett,1
203708022,HelliNeedaShirt,1
509367970,YipYipHorray,1
785012419,nicholas_kelli,1
366237398,megrobin22,1
351819511,shelby_flaherty,1
18110206,qualitie,1
2356696844,GreshamAustin,1
325080856,StoryOf_MI_Life,1
164517672,_BossStatus,1
1254774588,mikesagi,1
132011838,AdrianHys,1
1469732678,Rshan1440,1
432166729,jennipenni44,1
238180206,meggo_my_egggo,1
231233392,FTBS_Ki,1
415258500,Cinderellie_,1
29120401,NicholasSledge,1
2193381276,BJordan_ESW,1
278157227,wpwolf,1
51271605,hrcpittsburgh,1
16890188,JoshCalvetti,1
211965933,lojobaju,1
353392677,NickDomico,1
97671207,candgarms,1
14440521,thomasweaver,1
92166225,madi_pendel,1
491804766,love_life5690,1
575690862,5StarLeadership,1
97015928,batshitbilly,1
94001295,spotternetwork,1
148920487,blondemmnt,1
338057423,BBW_Spadtastic,1
406345942,SteveSelvidge,1
2244499696,boubiesmylove,1
846485773,ngel_balbi_01,1
486168856,shelbcampbell,1
74078580,MamaAnge,1
2246072699,XoPalm,1
343693714,_ItsHali,1
2277661098,GaelicGirly,1
550394294,KrystalEntity,1
311712220,alliescott2345,1
14047759,RachelGood,1
434526752,Carriee_on,1
447240745,DQKoz,1
523655733,KevinBellino,1
1348098674,petertotaro,1
17501975,ksikma,1
11688592,mjenkins,1
573594295,keithbeatty12,1
801659624,Dana__Massey,1
1031559990,mrsacleveland05,1
582507325,ShWeEtKaKeS,1
1465161,everyplace,1
272259983,LoveNLightMusic,1
56384410,babscarryer,1
18725382,k8grrl,1
365059110,FuckTerrance,1
748313640,toniemarks_,1
519724082,LynnePopash,1
380656704,MrsAMPrimm,1
630742096,WiattGallaher,1
441343080,Breeee_Miller,1
86137970,samohtleoj,1
352345205,sammshirey_,1
598413163,emhollisterr,1
2304531603,lcbernick,1
31481004,ScottDelleDonne,1
